TransactionID,TransactionDT,TransactionAmt,card1,card4,card6,addr1,addr2,dist1,dist2,P_emaildomain,ProductCD,C1,C2,C3,C4,C5,DeviceType,DeviceInfo,isFraud
1079277,13038745,9.974021294092402,5169,visa,credit,419,35,98.1678186615586,95.63492791188312,gmail.com,C,3,2,2,1,5,mobile,Windows,0
1005464,4280520,179.70791676074177,3941,mastercard,credit,127,30,42.443719648677224,43.83685861655609,yahoo.com,C,3,0,3,2,3,desktop,Windows,0
1070155,11444165,34.64261119885154,8991,amex,credit,557,39,77.27770459479937,64.15018133804247,gmail.com,C,1,0,0,0,0,desktop,MacOS,0
1070669,4312427,81.33889659740171,7332,visa,debit,241,96,26.145921259868672,15.425495766242442,yahoo.com,R,3,1,2,0,5,mobile,Windows,0
1056013,8587961,72.21072247380766,4450,mastercard,credit,516,33,142.04489205894086,129.75719696061742,msn.com,R,2,2,1,3,0,desktop,Linux,0
1012085,11525893,36.417982123795476,3471,amex,credit,239,76,133.83249857667616,123.43932334672566,yahoo.com,S,0,2,4,1,5,mobile,iOS,0
1056818,13444236,13.674099975305523,6920,discover,debit,472,90,0.03164928669190447,16.381237859989398,gmail.com,R,2,1,4,1,5,tablet,Windows,0
1020000,1979994,168.75256208910614,7362,amex,credit,125,74,135.32021821769135,128.4752792856699,msn.com,C,0,0,1,2,3,mobile,MacOS,0
1069066,13835364,192.96264928687117,1324,discover,debit,357,48,51.39978732393816,49.41724490879666,yahoo.com,C,2,0,0,2,0,desktop,MacOS,0
1050452,148029,19.71349240391288,8819,mastercard,debit,565,87,10.56279006580041,34.875946563451905,iCloud.com,W,2,0,4,1,5,desktop,Linux,0
1090709,4075912,75.44536216397911,8090,mastercard,debit,436,62,58.35839018575534,39.70868158480427,msn.com,C,3,0,4,3,2,desktop,Android,0
1052884,11618849,48.716951447069995,9100,mastercard,debit,324,84,89.56767956568153,93.03146167039401,msn.com,S,1,0,0,3,4,desktop,Windows,0
1030963,13866195,132.59981746488563,3277,discover,credit,346,59,8.628081827984996,18.474906699753298,gmail.com,C,0,2,1,0,0,desktop,Windows,0
1034573,18999,3.589244170380777,6068,amex,debit,529,42,4.522602632737533,9.569917548170565,iCloud.com,W,3,2,2,3,3,desktop,Windows,0
1015294,9299954,39.763059925094055,5124,amex,credit,334,58,6.886390225590018,1.8811617776019682,protonmail.com,W,2,1,2,3,3,desktop,MacOS,0
1027918,12988717,116.58878067780964,6404,amex,debit,257,22,12.423303690471824,2.2030675371466373,hotmail.com,H,1,2,4,0,5,mobile,MacOS,0
1046120,13594220,831.1428137398543,4926,mastercard,credit,353,30,11.909167051259114,2.2724826754473444,msn.com,C,3,2,0,0,0,mobile,MacOS,0
1035073,909168,109.41325602322262,1065,discover,credit,284,45,2.0994870503117857,0.13477725946078367,yahoo.com,H,4,1,0,2,2,desktop,Android,0
1010550,5966194,51.91704194280694,6109,visa,debit,412,41,17.982299571471565,27.617249181775883,yahoo.com,S,1,2,3,1,3,desktop,Android,0
1091127,11943445,49.44377968003179,9589,discover,debit,284,68,26.683572425993972,24.330551201469525,yahoo.com,C,0,2,2,3,5,desktop,Windows,0
1000690,14426932,10.582316687021653,7031,amex,debit,367,34,39.585622188349454,50.27660216606138,yahoo.com,W,1,0,2,0,2,mobile,Windows,0
1077729,1056780,65.56246846848374,5705,discover,credit,231,98,1.7412124124486645,17.551417044947055,hotmail.com,C,0,0,4,0,0,desktop,MacOS,0
1036096,10870354,3.7348988052005536,3480,visa,debit,239,22,49.27191509458994,43.401402652152015,iCloud.com,W,4,1,4,0,0,desktop,Windows,0
1065351,5873781,165.6998591288571,2646,discover,debit,197,11,31.88214608712321,31.530370753135323,yahoo.com,W,3,0,0,2,2,mobile,MacOS,0
1011040,5207342,52.11834125690926,3682,amex,credit,244,19,16.381812673505127,5.942441184911498,iCloud.com,C,4,0,2,2,4,mobile,Android,0
1004221,1881101,95.80822869251108,7265,amex,debit,483,10,52.29042230752635,71.73870336734502,msn.com,W,1,2,2,1,0,desktop,Windows,0
1000821,15183632,519.0552240462922,3832,visa,credit,304,25,18.857416710185074,19.68542530331547,yahoo.com,C,2,1,1,1,5,mobile,Android,0
1038128,10355415,9.500250578833231,7105,visa,credit,539,66,38.763701722180414,44.60336524038084,protonmail.com,C,2,0,3,1,1,desktop,Windows,0
1089151,13067296,207.64569384860349,2402,discover,credit,454,19,62.52714184286662,62.332208714889745,iCloud.com,S,3,0,1,3,1,desktop,MacOS,0
1029231,11099639,41.84172651980652,3361,discover,credit,203,94,25.957113107884982,48.959297318542895,iCloud.com,H,0,2,4,3,3,mobile,Android,0
1050556,13648380,124.89219604674194,9360,visa,credit,283,33,3.9926602008816565,27.24832830370945,outlook.com,C,1,1,1,1,2,tablet,Windows,0
1033684,10862390,35.871997170884654,4950,mastercard,debit,170,86,25.382558936857862,21.164109271620358,msn.com,H,3,2,2,1,0,desktop,iOS,0
1058753,2888326,389.06768158044986,9043,amex,debit,202,82,46.353401820245,33.25119192545999,gmail.com,C,2,1,3,2,4,mobile,Windows,0
1027022,10406055,85.31379500843016,6394,discover,debit,171,31,140.8257973887352,125.7609201132138,outlook.com,W,3,1,3,2,0,mobile,Linux,0
1036905,2635200,34.103484259318705,5616,amex,credit,280,54,52.82341477021545,49.16930549005748,outlook.com,S,2,2,3,1,2,mobile,MacOS,0
1000270,10314227,117.54923283916409,9208,discover,debit,408,61,6.9307787198109425,8.773834772146458,protonmail.com,W,3,2,2,0,3,desktop,MacOS,0
1008866,5173834,3.934964812866164,6255,amex,debit,458,52,16.38194339331016,9.63149891258561,iCloud.com,W,4,0,1,3,2,desktop,iOS,0
1015006,47766,33.73602501390425,8444,discover,credit,210,54,16.7511467066427,32.98721780616239,outlook.com,C,2,1,0,0,3,desktop,Windows,0
1004688,11500075,7.876562952278658,8680,visa,credit,477,79,110.90133677759033,100.23886519393389,iCloud.com,C,2,1,0,3,4,desktop,iOS,0
1081995,2955371,87.0413692319403,3311,amex,credit,589,87,15.324404569469563,14.724292560907344,hotmail.com,W,1,2,4,1,4,desktop,MacOS,0
1084372,10331715,27.675826593183817,7719,discover,debit,348,70,111.63652230864037,128.5505981543929,msn.com,C,4,0,0,0,0,desktop,Windows,0
1002514,7073275,78.03972091850633,4828,visa,debit,456,18,45.134803550081095,44.76967309033258,outlook.com,C,1,1,4,0,1,desktop,iOS,0
1036399,11502174,17.12680753849924,6354,mastercard,credit,283,42,55.09707286185029,35.23681287330578,gmail.com,C,0,0,0,1,3,mobile,MacOS,0
1038868,4053712,18.543273902557793,8747,amex,debit,514,47,1.1423957193499392,13.997058849718073,aol.com,R,1,1,1,1,4,desktop,Windows,0
1058244,1768576,97.49784039638574,5482,amex,credit,534,79,140.65470940238478,115.94762116619435,iCloud.com,W,2,1,0,1,5,desktop,MacOS,0
1030409,1476362,112.51558856893544,7815,discover,debit,515,16,18.215332178471257,0.4374946619513249,aol.com,S,3,2,3,3,0,tablet,MacOS,0
1054794,6696241,52.498957412865366,6495,discover,debit,330,60,33.382545880747,26.102452534183602,iCloud.com,R,2,1,2,3,5,desktop,Windows,0
1019263,13342689,43.160783632685494,8480,mastercard,credit,312,99,9.489001100533173,7.886546760700593,protonmail.com,C,3,1,4,0,5,mobile,MacOS,0
1083909,1010987,99.62174673044709,1692,visa,debit,196,64,93.44106747679965,75.964837499515,hotmail.com,R,0,1,3,0,2,desktop,Windows,0
1026973,12228457,45.89515186988078,5301,mastercard,debit,331,29,38.12985984390214,50.132307016318215,iCloud.com,C,1,0,3,1,3,desktop,Windows,0
1007129,7163397,23.56310065646007,3870,visa,debit,374,21,11.090888888617766,9.874728313207191,yahoo.com,H,1,2,4,2,0,mobile,MacOS,0
1007144,3026768,11.856994358389555,2763,discover,credit,482,93,23.848198757729,32.81243375687376,iCloud.com,S,4,2,1,3,1,mobile,Windows,0
1045465,5938146,74.77373738479818,9418,mastercard,debit,479,80,3.3269866539229325,1.8653813225821705,aol.com,H,3,1,0,3,4,desktop,MacOS,0
1001966,2097577,62.7084610617353,1571,mastercard,debit,134,32,38.917470646374966,41.16586743150127,protonmail.com,C,3,0,2,2,1,desktop,MacOS,0
1015152,12170955,29.097052010632982,9836,visa,credit,275,22,42.64758602351381,42.15341630098705,yahoo.com,R,1,2,4,2,1,mobile,Windows,0
1019113,11617606,42.190849285305156,9325,mastercard,credit,435,36,141.8746946399697,139.3703861394985,msn.com,C,3,1,4,2,4,mobile,Windows,0
1076206,6068855,7.793535027536132,8538,amex,debit,504,45,33.683878971462796,14.932875483382247,yahoo.com,C,4,0,3,0,2,desktop,MacOS,0
1032141,5994292,21.253327204304288,2344,visa,credit,268,57,55.534620145452486,44.12619539339641,msn.com,C,2,2,4,2,4,desktop,Windows,0
1021934,15058939,35.31330752504668,5337,amex,debit,529,70,47.64987691339095,57.83100299848616,outlook.com,C,3,0,4,1,2,desktop,Windows,0
1040359,6506063,10.847306307509426,7381,amex,credit,319,95,59.04676667807238,77.04529568431212,protonmail.com,C,3,0,3,3,2,mobile,Windows,0
1053841,1460094,222.8210434786757,6858,discover,debit,106,18,184.34276911581472,151.3539958280525,outlook.com,W,1,0,2,3,5,desktop,MacOS,0
1009162,4455057,122.81770676818016,1071,discover,credit,368,70,6.196089653341639,13.420337262498517,iCloud.com,S,0,1,0,3,3,desktop,Windows,0
1087843,14775605,12.141681234548633,4488,mastercard,debit,330,58,195.25705583411758,225.76180367612704,hotmail.com,S,2,2,1,3,5,mobile,Windows,0
1037629,1772303,11.370841790658734,5777,visa,debit,540,69,39.533664716524946,49.98997710612035,hotmail.com,W,3,0,3,1,4,mobile,Windows,0
1083304,3171885,97.29235196167112,5544,discover,debit,168,35,177.25490350810375,213.85997025478753,iCloud.com,H,4,2,0,1,1,tablet,Windows,0
1066269,4542631,179.4377328671321,7481,visa,credit,321,59,23.144563310532142,13.941035880302598,iCloud.com,W,2,0,3,0,2,mobile,Windows,0
1034653,12778466,21.642097767598738,8420,mastercard,debit,469,87,45.101410212427126,40.84823360426534,yahoo.com,R,3,1,2,0,4,desktop,Android,0
1041962,3872882,40.4439601236075,3702,visa,credit,482,64,17.43048562038747,4.417295927788327,gmail.com,C,4,1,0,3,1,desktop,MacOS,0
1039590,6891421,16.309277313429906,7787,visa,debit,117,96,77.04150336453837,106.00015885090127,outlook.com,C,2,0,3,1,3,desktop,Windows,0
1081035,9564558,128.77974994839238,6430,discover,debit,268,17,22.21449566616821,23.608983284400576,outlook.com,C,4,1,4,2,4,mobile,MacOS,0
1010980,9688708,91.27183923359058,9567,amex,credit,430,65,5.132496651312266,2.1215258601642897,aol.com,R,2,0,4,2,5,desktop,Android,0
1056299,11039684,714.2850550708666,1497,amex,credit,274,36,59.46340175928968,64.0383247244344,hotmail.com,W,1,1,2,3,1,desktop,MacOS,0
1061548,2897992,411.99305144131813,9963,amex,credit,100,29,9.52242141022154,24.200082798670053,hotmail.com,W,2,0,3,3,1,desktop,Windows,0
1088400,7313717,35.39992349646704,2698,amex,credit,559,43,5.09441076775093,3.2888918056897616,yahoo.com,W,0,0,1,0,2,mobile,Windows,0
1044323,13488389,21.71579486821119,1627,visa,debit,326,38,41.382461776455095,38.16028484608101,outlook.com,R,3,1,1,3,2,tablet,iOS,0
1055207,5767230,116.3110684083822,3225,discover,credit,409,33,14.971479953004142,28.002089666880636,iCloud.com,W,3,0,0,0,5,desktop,Windows,0
1053527,40577,94.84637663252501,8064,mastercard,debit,270,78,15.231891617041116,16.60419500757656,protonmail.com,R,2,2,3,1,3,mobile,Windows,0
1026970,10922053,28.341100884266083,8644,amex,debit,465,88,109.41681377871477,69.93410414187619,yahoo.com,S,1,0,2,2,1,mobile,Windows,0
1073217,10407363,19.386991015492175,1032,mastercard,credit,342,39,110.54300891741585,96.08793008600593,outlook.com,H,0,2,2,1,3,desktop,Windows,0
1065890,6253180,45.72322695231638,4273,amex,debit,400,41,68.13978282353285,82.74943177227854,msn.com,W,1,2,4,2,0,mobile,MacOS,0
1042221,214856,21.907710461920864,2179,amex,debit,224,78,90.89699281210757,100.60359119892316,iCloud.com,C,1,1,2,0,1,desktop,Windows,0
1097865,104572,569.8133652583508,5341,amex,credit,158,67,285.3220659598239,308.7030255434439,hotmail.com,H,10,5,2,0,5,desktop,Android,1
1012250,13396159,82.30183623054664,9530,amex,credit,497,96,19.842675907912106,21.407986298361557,msn.com,H,2,0,1,0,1,mobile,Linux,0
1069436,11265844,181.11012091998057,1959,mastercard,credit,401,38,19.34709958484924,41.65856547495169,aol.com,C,1,0,3,3,2,mobile,MacOS,0
1038432,11149899,71.33923706628806,9650,mastercard,credit,187,61,103.39037509255391,78.13560500796535,gmail.com,R,1,0,3,0,5,mobile,Windows,0
1040889,2364510,83.8760931853026,2605,discover,credit,250,72,10.67997107197904,8.019854835804153,outlook.com,H,4,2,3,0,5,mobile,Android,0
1030998,1283412,58.910177554207344,4497,mastercard,credit,564,74,34.82738130691882,33.272083591570876,iCloud.com,W,0,2,2,2,1,desktop,iOS,0
1056145,11917032,158.0262138581618,5882,mastercard,debit,221,27,108.91453333223538,115.09898015896266,gmail.com,R,2,1,0,1,2,desktop,Android,0
1095413,2485469,44.2154146620088,7167,discover,credit,579,25,79.3203469569379,71.78238955928587,iCloud.com,C,2,2,1,0,0,tablet,MacOS,0
1022155,3722923,136.52128604670997,9114,amex,credit,486,43,9.822446568663043,22.64480012982644,protonmail.com,S,3,2,3,1,3,desktop,iOS,0
1017613,12479742,128.56572472309335,6812,visa,credit,198,50,71.17723655623642,87.61004237084889,hotmail.com,H,0,0,0,0,1,desktop,MacOS,0
1056443,4284069,22.635137487127874,8232,amex,credit,392,96,40.05076355673522,48.704843697762584,protonmail.com,R,2,2,2,0,0,mobile,MacOS,0
1098399,215325,50.80767396867776,8717,discover,credit,573,99,483.5541338732417,500.71443210571346,spam4.me,W,9,2,2,3,1,mobile,Windows,1
1024052,14855340,44.08841910398694,6786,mastercard,credit,571,13,26.478830730331254,18.620413838567444,outlook.com,W,3,1,3,0,5,desktop,Windows,0
1050242,2753500,31.968782258618518,9593,visa,credit,209,31,115.95414851353314,130.6775434507584,protonmail.com,R,0,0,4,2,0,desktop,MacOS,0
1058998,1141741,377.6021810290095,1111,mastercard,debit,540,90,62.224029988787976,56.141952543857265,iCloud.com,C,2,0,0,3,0,desktop,MacOS,0
1031344,11634006,55.234038220526394,5400,discover,debit,336,43,116.23690295629561,102.60517467844782,gmail.com,W,3,0,4,0,1,desktop,iOS,0
1061241,11659581,46.1461474322914,4824,discover,debit,588,88,12.305528046682682,4.94814507729734,yahoo.com,W,4,0,1,0,3,desktop,Windows,0
1092529,12972699,13.731975415869066,3736,visa,credit,577,96,183.38613525942532,145.6728997321002,aol.com,H,3,0,0,2,0,tablet,Windows,0
1080828,11848900,64.41748260315676,1510,amex,credit,571,20,44.66871294141404,42.34178568985246,yahoo.com,C,0,2,2,1,4,mobile,Windows,0
1051725,14817836,98.29008335570488,5573,visa,debit,587,67,91.28119617937368,109.03610392912375,aol.com,R,4,1,0,3,4,desktop,MacOS,0
1033879,5860492,2.3202683891204803,6688,discover,credit,557,90,20.507557905729108,22.701227624720666,iCloud.com,H,0,1,3,2,4,mobile,iOS,0
1083006,4785992,28.28376984255745,6554,discover,debit,557,38,44.674968514137184,21.70817335527324,msn.com,C,4,2,0,0,0,tablet,Windows,0
1073908,12524817,8.070001815940868,5713,mastercard,credit,302,31,132.88876242653654,149.79215625370762,hotmail.com,C,4,2,4,2,3,mobile,Linux,0
1067246,2510286,30.485330452480333,5497,discover,debit,484,50,232.92119250973832,278.64498105646874,hotmail.com,S,4,0,4,1,3,desktop,Windows,0
1088807,4133612,162.72831235981542,7414,mastercard,credit,489,58,25.434313462857972,16.57173082876283,gmail.com,W,0,2,2,2,5,desktop,iOS,0
1013121,9440324,19.51528949337995,5670,mastercard,debit,546,80,9.188677493933138,17.11619855596519,iCloud.com,W,0,1,2,2,1,desktop,Windows,0
1008257,1805250,399.6978305626639,9578,discover,debit,206,18,84.86013859455348,66.82450043582439,protonmail.com,H,1,1,0,0,5,mobile,Windows,0
1093380,14114776,149.30246680831732,6777,discover,debit,262,27,57.15572473896158,59.88514266609702,aol.com,C,1,1,4,3,2,mobile,Windows,0
1013914,15362954,117.94461602594998,8902,discover,debit,371,61,7.831508586254317,3.4026403502989497,gmail.com,W,3,1,2,1,3,tablet,Windows,0
1030902,5147365,32.734302146786504,9310,mastercard,credit,259,24,39.89753714243458,28.92396821295197,gmail.com,C,0,1,1,0,5,desktop,MacOS,0
1072858,663810,23.359438872154566,5989,mastercard,credit,568,35,16.46849256986989,17.037129891002834,protonmail.com,W,3,0,2,3,1,mobile,Windows,0
1020292,10616904,116.74068655523709,8300,discover,debit,432,93,19.464817332380125,24.19442598453579,hotmail.com,H,1,2,3,1,2,desktop,iOS,0
1058170,12017785,43.742916436104736,8002,mastercard,credit,375,63,22.78083241014194,13.905979937558042,msn.com,S,2,2,2,0,0,desktop,Windows,0
1020949,4054465,14.28327493313261,5125,mastercard,debit,211,18,10.91454561276564,6.472582046240315,hotmail.com,W,1,0,3,3,1,desktop,Windows,0
1036694,5450948,21.084915346680233,4287,discover,credit,200,17,219.61539729113184,171.45748901275925,outlook.com,C,0,1,0,1,2,mobile,Android,0
1008525,9286595,36.13945150645128,8855,mastercard,debit,373,63,119.74381421482146,122.377500416633,protonmail.com,S,0,2,4,3,4,mobile,Windows,0
1078271,7625886,19.402535975214207,1911,amex,debit,126,68,73.26705355132336,73.45380723736668,outlook.com,W,1,2,2,0,5,desktop,Android,0
1077402,10977303,45.40320329894711,4291,amex,credit,521,43,105.27479957708725,86.62788430719507,gmail.com,H,1,2,3,3,5,tablet,Windows,0
1077651,225170,18.49222653011974,2086,amex,credit,327,48,15.548890466132113,16.566800910773335,aol.com,R,1,2,0,0,1,mobile,Android,0
1099836,481278,242.510631042399,2986,visa,credit,546,73,187.8746597274536,181.6180699002276,guerrillamail.com,R,7,8,2,2,5,tablet,Android,1
1092271,2763761,387.3058180213715,8057,visa,credit,431,24,70.06924117342523,64.93354579597093,msn.com,S,0,2,0,1,1,tablet,Windows,0
1029775,9203375,25.406863187421884,9857,amex,credit,105,83,11.01463692991244,27.44549370477587,gmail.com,C,2,1,3,0,1,desktop,Linux,0
1034807,11114091,33.829381788996905,4091,amex,credit,404,83,8.870065136792697,8.538599438772069,protonmail.com,S,0,1,4,0,2,desktop,iOS,0
1016885,10319527,28.535881185435635,8006,visa,credit,334,98,14.158631051627587,20.657524078158087,hotmail.com,C,0,1,0,1,3,mobile,Android,0
1049983,6845651,215.26766634507183,1676,mastercard,credit,279,62,98.06974615353812,94.07379380847489,hotmail.com,S,4,0,3,2,0,mobile,iOS,0
1062614,548150,14.954215348568466,4402,discover,debit,531,61,13.813184032256176,19.82847763741952,aol.com,W,2,1,3,2,1,tablet,MacOS,0
1014228,6389276,258.9547410349342,9948,mastercard,debit,182,60,45.19966850753505,51.69349600256457,gmail.com,C,3,0,2,1,3,mobile,Windows,0
1052176,7234429,21.435070259403737,2911,amex,credit,593,40,60.7426167488752,69.11313639262349,protonmail.com,W,3,1,3,0,3,desktop,Windows,0
1008028,12446091,123.44663315976767,4219,discover,credit,318,49,64.15899423331977,101.64845272550725,msn.com,C,1,1,4,0,1,mobile,Windows,0
1028921,114819,1079.2903656923475,8483,discover,debit,466,26,20.169217931824257,18.43695089687887,yahoo.com,R,4,2,4,0,0,mobile,Windows,0
1069419,3227818,17.498843312093538,1038,visa,credit,151,51,134.78315954080793,111.99524095016447,msn.com,C,4,0,1,3,3,tablet,Windows,0
1070811,7685152,40.823277638495426,4401,visa,debit,319,54,8.273082465349164,2.2699293411449037,iCloud.com,C,2,0,0,0,2,desktop,Windows,0
1034363,10103203,542.6399880038467,5099,discover,credit,287,92,72.65019884355094,72.61317158012389,protonmail.com,R,1,0,1,3,2,tablet,Windows,0
1043203,5895444,53.60850433544301,3966,visa,debit,122,40,23.988775994406954,22.774427392516117,outlook.com,C,3,0,3,1,2,desktop,Windows,0
1036794,2735848,3.0548157846418467,7430,discover,debit,213,25,241.27816264042045,206.11650892798858,outlook.com,W,3,2,2,1,1,desktop,Windows,0
1097026,79284,333.226705878931,7240,discover,debit,218,13,26.502706003723176,12.633701902375332,guerrillamail.com,W,14,7,1,2,3,tablet,iOS,1
1063342,5347474,35.42847332222992,8614,visa,credit,391,40,47.44215935040978,51.20586019886664,msn.com,C,2,1,2,2,5,desktop,iOS,0
1036955,5834247,5.627524332313033,1051,amex,debit,112,38,66.2326826218051,45.130609651727056,iCloud.com,S,0,2,1,3,0,mobile,Android,0
1069228,11504781,17.981420219505996,4377,discover,credit,190,58,27.578975757400826,21.581630827604513,gmail.com,R,3,1,3,1,0,desktop,iOS,0
1009423,8189340,27.515511337813397,8018,discover,debit,284,85,63.424370808263134,48.525159509460565,iCloud.com,C,2,1,1,1,0,desktop,Windows,0
1086000,11234544,50.82021533800022,1079,mastercard,debit,410,99,4.408033052445155,0.4705811764608976,protonmail.com,H,4,0,1,3,2,desktop,iOS,0
